insurance,gender,ethnicity,diagnosis,count
Medicaid,F,ASIAN,ASTHMA/COPD EXACERBATION,2.0
Medicaid,F,ASIAN,BLEEDING MASS,2.0
Medicaid,F,ASIAN,BOWEL OBSTRUCTION,2.0
Medicaid,F,ASIAN,CHRONIC RENAL FAILURE-DIABETES MELLITUS,2.0
Medicaid,F,ASIAN,DEHYDRATION,2.0
Medicaid,F,ASIAN,"FEVER,ETIOLOGY UNKNOWN;SEPSIS",3.0
Medicaid,F,ASIAN,HYPERBILIRUBENEMIA,2.0
Medicaid,F,ASIAN,HYPERBILIRUBINEMIA,2.0
Medicaid,F,ASIAN,HYPERKALEMIA-GI BLEED,2.0
Medicaid,F,ASIAN,"HYPOXIA, LEFT UPPER QUATDRANT TUMOR",4.0
Medicaid,F,ASIAN,KIDNEY STONES,2.0
Medicaid,F,ASIAN,LEG INFECTION,2.0
Medicaid,F,ASIAN,LEUKO ENCEPHALOPATHY,4.0
Medicaid,F,ASIAN,MORBID OBESITY/SDA,3.0
Medicaid,F,ASIAN,NEWBORN,2.0
Medicaid,F,ASIAN,PANCREATITIS,2.0
Medicaid,F,ASIAN,RESPIRATORY FAILURE,2.0
Medicaid,F,ASIAN,RIGHT GROIN SARCOMA/SDA,2.0
Medicaid,F,ASIAN,RIGHT KIDNEY STONE,2.0
Medicaid,F,ASIAN,SMALL BOWEL OBSTRUCTION,2.0
Medicaid,F,ASIAN,THORACIC MASS,2.0
Medicaid,F,ASIAN,UPPER GI BLEED,2.0
Medicaid,F,ASIAN,WEAKNESS,4.0
Medicaid,F,ASIAN - CAMBODIAN,ASTHMA;CHRONIC OBST PULM DISEASE,3.0
Medicaid,F,ASIAN - CAMBODIAN,CONGESTIVE HEART FAILURE,3.0
Medicaid,F,ASIAN - CAMBODIAN,FEVER,3.0
Medicaid,F,ASIAN - CHINESE,ANTERIOR COMMUNICATING ANEURYSM/SDA,2.0
Medicaid,F,ASIAN - CHINESE,BRAIN MASS /SDA,2.0
Medicaid,F,ASIAN - CHINESE,CEREBRAL ANEURYSM/SDA,2.0
Medicaid,F,ASIAN - CHINESE,CHEST PAIN,3.0
Medicaid,F,ASIAN - CHINESE,LEFT HAND WEAKNESS;METASTATIC RENAL CANCER,3.0
Medicaid,F,ASIAN - CHINESE,LOWER GI BLEED,2.0
Medicaid,F,ASIAN - CHINESE,MITRAL VALVE DEFICIENCY\MITRAL VALVE REPLACEMENT; TRICUSPIC VALVE REPLACEMENT; ATRIAL SEPTAL DEFECT REPAIR ,3.0
Medicaid,F,ASIAN - CHINESE,NEWBORN,2.0
Medicaid,F,ASIAN - CHINESE,NSTEMI,2.0
Medicaid,F,ASIAN - CHINESE,PNEUMONIA,2.0
Medicaid,F,ASIAN - CHINESE,PNEUMONIA;DIABETIC KETOACIDOSIS,2.0
Medicaid,F,ASIAN - CHINESE,PREMATURITY,2.0
Medicaid,F,ASIAN - CHINESE,UPPER GI BLEED,3.0
Medicaid,F,ASIAN - VIETNAMESE,ANEMIA,4.0
Medicaid,F,ASIAN - VIETNAMESE,"GI BLEED, R/O MI",4.0
Medicaid,F,ASIAN - VIETNAMESE,UPPER GI BLEED,4.0
Medicaid,F,BLACK/AFRICAN,ANEURYSM,2.0
Medicaid,F,BLACK/AFRICAN,BRAIN ANEURYSM/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,A FIB;DEHYDRATION,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ABD PAIN,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ABDOMINAL ABCESS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ABDOMINAL PAIN,22.125
Medicaid,F,BLACK/AFRICAN AMERICAN,ABDOMINAL PAIN',2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ABDOMINAL PAIN/ETOH INTOXICATION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ABDOMINAL PAIN;FEVER,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ACUTE  RENAL FAILURE,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ACUTE PANCREATITIS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ACUTE PANCREATITIS/SDA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ACUTE RENAL FAILURE,6.5
Medicaid,F,BLACK/AFRICAN AMERICAN,ACUTE RENAL FAILURE;TACHYCARDIA,7.0
Medicaid,F,BLACK/AFRICAN AMERICAN,AGITATION;SUICIDAL IDEATION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ALLERGIC REACTION,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ALTERED MENTAL STATUS,7.833333333333333
Medicaid,F,BLACK/AFRICAN AMERICAN,AMPULLARY MASS/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ANEMIA,15.333333333333334
Medicaid,F,BLACK/AFRICAN AMERICAN,ANEURYSM,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ANEURYSM/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ANGIOEDEMA,2.5
Medicaid,F,BLACK/AFRICAN AMERICAN,AORTIC STENOSIS,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,AORTIC STENOSIS\AORTIC VALVE REPLACEMENT/SDA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ARF,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ASA TOXICITY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ASPIRIN OVERDOSE,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ASTHMA EXACERBATION,7.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ASTHMA FLARE;PNEUMONIA,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ASTHMA-COPD EXACERBATION,3.5
Medicaid,F,BLACK/AFRICAN AMERICAN,ASTHMA;CHRONIC OBST PULM DISEASE,3.6
Medicaid,F,BLACK/AFRICAN AMERICAN,ASTHMA;COPD EXACERBATION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ATERIAL INSUFFICIENCY,7.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ATRIAL FIBRILLATION;RESPIRATORY FAILURE,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,BRADYCARDIA-ACUTE RENAL FAILURE,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,BRAIN MASS/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,BREAST CANCER;PNEUMONIA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,"BRONCHITIS,UTI,CHANGE IN MENTAL STATUS",5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CARDIAC ARREST,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CARDIOMELOPATHY;CONGESTIVE HEART FAILURE,6.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CELLULITIS,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CELLULITIS;R/O DKA;AXILLARY ABSCESS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CEREBRAL ANEURYSM/SDA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CHEST PAIN,4.333333333333333
Medicaid,F,BLACK/AFRICAN AMERICAN,CHEST PAIN/CATH,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CHEST PAIN;TELEMETRY,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CHF EXACERBATION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,"CHF,ARF",6.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CLAUDICATION LEFT ,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CO2 RETENTION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CONGESTIVE HEART FAILURE,10.136363636363637
Medicaid,F,BLACK/AFRICAN AMERICAN,CONGESTIVE HEART FAILURE;ACUTE CHRONIC RENAL FAILURE,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CONGESTIVE HEART FAILURE;TELEMETRY,9.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CONGESTIVE HEARTH FAILURE,8.0
Medicaid,F,BLACK/AFRICAN AMERICAN,COPD FLARE,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,CORONARY ARTERY DISEASE\CORONARY ARTERY BYPASS GRAFT/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC FOOT INFECTION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KEOACIDOSIS;TELEMETRY,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS,22.93220338983051
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS;,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS;HYPOTENSION,22.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS;HYPOTENTION,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS;PANCREATITIS,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS;TELEMETRY,30.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DIABETIC KETOACIDOSIS;VOMITING,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DYSPNEA,21.0
Medicaid,F,BLACK/AFRICAN AMERICAN,DYSPNEA;TELEMETRY,17.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ETOH WITHDRAWAL,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,FAILURE TO THRIVE,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,FEVER,6.5
Medicaid,F,BLACK/AFRICAN AMERICAN,FEVERS,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,GANGRENE,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,GASTROINTESTINAL BLEED,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HEADACHE,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HEMATEMESIS,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HEPATIC ENCEPHALOPATHY;LIVER TRANSPLANT,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HEPATITIS;ATRIAL FIBRILLATION;TELEMETRY,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HIV; RESPIRATORY FAILURE,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HTN CRISIS,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERBILIRUBENEMIA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERBILIRUBINEMIA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERCALCEMIA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERGLYCEMIA,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERGLYCEMIA-LEFT SIDED WEAKNESS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERKALEMIA,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERTENSION,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERTENSION EMERGENCY,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERTENSIVE CRISIS,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERTENSIVE EMERGENCY,23.666666666666668
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPERTENSIVE URGENCY,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOGLYCEMIA,6.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOGLYCEMMIA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOKALEMIA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPONATREMIA;RENAL FAILURE,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOTENSION,5.666666666666667
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOTENSION;HYPOTHERMIA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOTENSION;SEPSIS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,"HYPOTHYRIOD,HYPOGLYCEMIC,HYPOGLYCEMIC",3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOXIA,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,HYPOXIA;TELEMETRY,17.0
Medicaid,F,BLACK/AFRICAN AMERICAN,IDIOPATHIC THROMBOCYTOPENIC PURPURA;LOW PLATELETS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,INFECTED LEFT LEG ULCER/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,INTRA CRANIAL HEMORRHAGE,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,INTRACRANIAL BLEED,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,ISOPROPYL ALCOHOL OVERDOSE,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,L HIP FX; HYPERGLYCEMIA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LEFT CALF AND HEEL INFECTION,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LEFT KNEE DJD/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LEG PAIN,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LIVER FAILURE,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LOW BACK PAIN,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LOWER EXTREMETY EDEMA;CONGESTIVE HEART FAILURE,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LOWER GATROINTESTINAL BLEED,7.0
Medicaid,F,BLACK/AFRICAN AMERICAN,LUMBAR SPONDYLOLISTHESIS/SDA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,MEDIASTINAL ADENOPATHY\FLEXIBLE BRONCHOSCOPY; LINEAR ENDOBRONCHIAL ULTRASOUND (EBUS); FLUOROSCOPY; TRANSBRONCHIAL BIOPSY; TRANSBRONCHIAL NEEDLE ASPIRATION; BRONCHIAL ALVEOLAR LAVARGE ,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,METABOLIC ACIDOSIS,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,METASTASIS BREAST CANCER,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,MR\MITRAL VALVE REPLACEMENT MINIMALLY INVASIVE APPROACH/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,"NAUSEA,VOMITING",2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,NEUROSAICOIODOSIS,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,NEWBORN,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,OTHER MACHANIC COMP OF OTHER INTERNAL ORTHOPEDIC DEVICE IMPLANTS AND GRAFTS/SDA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,OVERDOSE,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PANCREATITIS,2.6666666666666665
Medicaid,F,BLACK/AFRICAN AMERICAN,PARTIAL SBO,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PERITONITIS,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PNEUMONIA,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,"PNEUMONIA,CHF",4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,POLYSUBSTANCE OVERDOSE,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,POST ARREST,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PRE TERM CONTRACTIONS;31 WEEKS,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PREMATURITY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PULMONARY EDEMA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,PULMONARY EDEMA;HYPERTENSION,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,R/O MI,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,RASH,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,REACTIVE AIRWAY DISEASE,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,RESP. DISTRESS/PNEUMONIA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,RESPIRATORY DISTRESS,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,RESPIRATORY FAILURE,6.5
Medicaid,F,BLACK/AFRICAN AMERICAN,RITUXIMAB DESENSITIZATION,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,RULE-OUT MYOCARDIAL INFARCTION;TELEMETRY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,RUQ PAIN,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,S/P FALL,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,"S/P LIVERTX,ELEVATED LFT'S",5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SEIZURE,2.5
Medicaid,F,BLACK/AFRICAN AMERICAN,"SEIZURE,NAUSEA,VOMITING",2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SEIZURE/DIABETIC KETOACIDOSIS/ALTERED MENTAL STATUS,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SEIZURES;TELEMETRY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SEPSIS,3.875
Medicaid,F,BLACK/AFRICAN AMERICAN,SEPSIS;TELEMETRY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SEPTIC SHOCK,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SHOCK,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SHORTNESS OF BREATH,11.6
Medicaid,F,BLACK/AFRICAN AMERICAN,"SHORTNESS OF BREATH,CHEST PAIN",6.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SHORTNESS OF BREATH;TELEMETRY,2.5
Medicaid,F,BLACK/AFRICAN AMERICAN,SHORTNESS OFR BREATH,17.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SICKLE CELL ANEMIA,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SOB,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SORE THROAT,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SPINAL STENOSIS/SDA,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,STROKE;TELEMETRY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SUBARACHNOID HEMORRHAGE,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SUBDURAL HEMATOMA,2.6666666666666665
Medicaid,F,BLACK/AFRICAN AMERICAN,SUBTHERAPEUTIC INR,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SVT;PNEUMONIA;TELEMETRY,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SYNCOPE;TELEMETRY,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,SYNCOPE;TELEMETRY;ANEMIA;ETOH INTOXICATION,3.0
Medicaid,F,BLACK/AFRICAN AMERICAN,TRACHEOSTOMY,17.0
Medicaid,F,BLACK/AFRICAN AMERICAN,UNRESPONSIVE,6.0
Medicaid,F,BLACK/AFRICAN AMERICAN,UPPER GASTROINTESSTINAL BLEED,34.0
Medicaid,F,BLACK/AFRICAN AMERICAN,UPPER GI BLEED,11.25
Medicaid,F,BLACK/AFRICAN AMERICAN,URINARY TRACT INFECTION;CELLULITIS;HYPERGLYCEMIA,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,URINARY TRACT INFECTION;SEIZURE,5.0
Medicaid,F,BLACK/AFRICAN AMERICAN,URINARY TRACT INFECTION;SEPSIS,10.0
Medicaid,F,BLACK/AFRICAN AMERICAN,UROSEPSIS,4.0
Medicaid,F,BLACK/AFRICAN AMERICAN,VOLUME DEPLETION ,2.0
Medicaid,F,BLACK/AFRICAN AMERICAN,WEAKNESS,4.0
Medicaid,F,BLACK/CAPE VERDEAN,CEREBRAL ANEURYSM/SDA,3.0
Medicaid,F,BLACK/CAPE VERDEAN,"ESOPHAGEAL MASS, NECK PAIN",3.0
Medicaid,F,BLACK/CAPE VERDEAN,FEVER,2.0
Medicaid,F,BLACK/CAPE VERDEAN,NEUTROPENIA;ESOPHEGEAL CANCER,3.0
Medicaid,F,BLACK/CAPE VERDEAN,PNEUMONIA,3.0
Medicaid,F,BLACK/HAITIAN,ATAXIA,2.0
Medicaid,F,BLACK/HAITIAN,CHRONIC RENAL FAILURE,2.0
Medicaid,F,BLACK/HAITIAN,FEVER,2.0
Medicaid,F,BLACK/HAITIAN,INCREASING LEG WEAKNESS,2.0
Medicaid,F,BLACK/HAITIAN,SEPSIS,2.0
Medicaid,F,BLACK/HAITIAN,SVC SYNDROME,2.0
Medicaid,F,HISPANIC OR LATINO,ACUTE MI,3.0
Medicaid,F,HISPANIC OR LATINO,ACUTE PANCREATITIS,3.0
Medicaid,F,HISPANIC OR LATINO,ACUTE RENAL FAILURE,14.0
Medicaid,F,HISPANIC OR LATINO,ANTERIOR COMMUNICATING ANEURYSM/SDA,2.0
Medicaid,F,HISPANIC OR LATINO,AORTIC VALVE STENOSIS\AORTIC AND MITRAL VALVE REPLACEMENT ,2.0
Medicaid,F,HISPANIC OR LATINO,BRAIN ANEURYSM/SDA,2.0
Medicaid,F,HISPANIC OR LATINO,BRAIN MASS,2.0
Medicaid,F,HISPANIC OR LATINO,CHEST PAIN; R/O PULMONARY EMBOLUS,3.0
Medicaid,F,HISPANIC OR LATINO,CHEST PAIN;HYPERGLYCEMIA,4.0
Medicaid,F,HISPANIC OR LATINO,CHEST PAIN;TELEMETRY,3.0
Medicaid,F,HISPANIC OR LATINO,CHOLANGITIS,2.0
Medicaid,F,HISPANIC OR LATINO,CHRONIC OBST PULM DISEASE,5.0
Medicaid,F,HISPANIC OR LATINO,CONGESTIVE HEART FAILURE,3.0
Medicaid,F,HISPANIC OR LATINO,CONGESTIVE HEART FAILURE;HYPERKALEMIA;ALTERED MENTAL STATUS;TELEMETRY,14.0
Medicaid,F,HISPANIC OR LATINO,CONGESTIVE HEART FAILURE;RULE-OUT MYOCARDIAL INFARCTION,3.0
Medicaid,F,HISPANIC OR LATINO,CORONARY ARTERY DISEASE,2.0
Medicaid,F,HISPANIC OR LATINO,DECOMPENSATED LIVER DISEASE,2.0
Medicaid,F,HISPANIC OR LATINO,DIABETIC KETOACIDOSIS,4.0
Medicaid,F,HISPANIC OR LATINO,DYSPNEA,4.666666666666667
Medicaid,F,HISPANIC OR LATINO,DYSPNEA;R/O FLU,2.0
Medicaid,F,HISPANIC OR LATINO,ENCEPHALOPATHY,2.0
Medicaid,F,HISPANIC OR LATINO,HEMOPTYSIS,2.0
Medicaid,F,HISPANIC OR LATINO,HYPERKALEMIA,3.0
Medicaid,F,HISPANIC OR LATINO,HYPOTENSION,4.0
Medicaid,F,HISPANIC OR LATINO,HYPOTENSION; AMS,2.0
Medicaid,F,HISPANIC OR LATINO,INGESTION OF,5.0
Medicaid,F,HISPANIC OR LATINO,LEFT STAGHORN CALCULUS,2.0
Medicaid,F,HISPANIC OR LATINO,LUNG CA/SDA,2.0
Medicaid,F,HISPANIC OR LATINO,NEURO SYPHILIS,2.0
Medicaid,F,HISPANIC OR LATINO,PANCREATITIS,2.0
Medicaid,F,HISPANIC OR LATINO,PDA/PREMATURITY,3.0
Medicaid,F,HISPANIC OR LATINO,PERICARDIAL EFFUSION;ATRIAL FIBRILLATION\PERICARDIOCENTESIS,2.0
Medicaid,F,HISPANIC OR LATINO,PREMATURITY,3.0
Medicaid,F,HISPANIC OR LATINO,PULMONARY HYPERTENSION\CENTRAL LINE PLACEMENT/REMODULIN INFUSION,2.0
Medicaid,F,HISPANIC OR LATINO,RESPIRATORY DISTRESS;SEPSIS,2.0
Medicaid,F,HISPANIC OR LATINO,RESPIRATORY FAILURE,5.0
Medicaid,F,HISPANIC OR LATINO,SEIZURE,2.0
Medicaid,F,HISPANIC OR LATINO,SHOCK;HYPOTENSION;ACUTE RENAL FAILURE,3.0
Medicaid,F,HISPANIC OR LATINO,SPONTANEOUS BACTERIAL PERITONITIS,2.0
Medicaid,F,HISPANIC OR LATINO,STERNAL WOUND INFECTION,2.0
Medicaid,F,HISPANIC OR LATINO,STRIDOR,2.0
Medicaid,F,HISPANIC OR LATINO,TRACH OUT,4.0
Medicaid,F,HISPANIC OR LATINO,URINARY TRACT INFECTION,2.0
Medicaid,F,HISPANIC OR LATINO,VAGINAL BLEEDING,4.0
Medicaid,F,HISPANIC/LATINO - DOMINICAN,ANGIOEDEMA,2.0
Medicaid,F,HISPANIC/LATINO - DOMINICAN,CEREBRAL ANEURYSM/SDA,2.0
Medicaid,F,HISPANIC/LATINO - DOMINICAN,SUBARACHNIOD HEMORRHAGE,2.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,ACUTE RENAL FAILURE,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,ALTERED MENTAL STATUS,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,ASTHMA,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,ASTHMA;COPD EXACERBATION,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,CHEST PAIN,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,"CHF,COPD,HYPERTENSION",14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,COPD FLARE-HYPOTENSION,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,CORONARY ARTERY DISEASE,3.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,DYSPNEA,2.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,FEVER,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,FEVER;ALTERED MENTAL STATUS,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,NECK ABSCESS,3.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,PNEUMONIA,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,RESPIRATORY FAILURE,14.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,SHORTNESS OF BREATH,2.0
Medicaid,F,HISPANIC/LATINO - PUERTO RICAN,STEMI,3.0
Medicaid,F,MULTI RACE ETHNICITY,ASPIRIN OVERDOSE,5.0
Medicaid,F,MULTI RACE ETHNICITY,FOREIGN  BODY IN STOMACH,5.0
Medicaid,F,MULTI RACE ETHNICITY,FOREIGN BODY INGESTION,5.0
Medicaid,F,MULTI RACE ETHNICITY,LEFT SUBOCCIPITAL TUMOR/SDA,3.0
Medicaid,F,MULTI RACE ETHNICITY,SWALLOWED FOREIGN BODY;TELEMETRY,5.0
Medicaid,F,NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,FEVER,3.0
Medicaid,F,NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER,NAUSEA;VOMITING,3.0
Medicaid,F,OTHER,AORTIC STENOSIS\AORTIC VALVULOPLASTY ,3.0
Medicaid,F,OTHER,BRAIN ANEURYSM/SDA,4.0
Medicaid,F,OTHER,CIRRHOSIS,2.0
Medicaid,F,OTHER,CONGESTIVE HEART FAILURE,3.0
Medicaid,F,OTHER,CRITICAL AORTIC STENOSIS,3.0
Medicaid,F,OTHER,DIABETIC KETOACIDOSIS,3.0
Medicaid,F,OTHER,EXTREME PREMATURITY,2.0
Medicaid,F,OTHER,FRACTURES,2.0
Medicaid,F,OTHER,HEADACHE,4.0
Medicaid,F,OTHER,HEPATIC ENCEPHALOPATHY,2.0
Medicaid,F,OTHER,HYPERBILIRUBINEMIA,2.0
